Data,Ultimo,Apertura,Massimo,Minimo,Vol.,Var. %
"29.03.2018","7,420","7,370","7,420","7,328","4,27M","0,87%"
"28.03.2018","7,356","7,236","7,356","7,198","3,26M","1,55%"
"27.03.2018","7,244","7,302","7,308","7,240","2,95M","0,33%"
"26.03.2018","7,220","7,262","7,294","7,204","2,49M","-0,36%"
"23.03.2018","7,246","7,250","7,284","7,140","3,46M","-0,82%"
"22.03.2018","7,306","7,340","7,390","7,278","3,74M","-0,92%"
"21.03.2018","7,374","7,398","7,400","7,342","2,65M","-0,19%"
"20.03.2018","7,388","7,332","7,408","7,330","3,13M","0,68%"
"19.03.2018","7,338","7,386","7,392","7,286","7,06M","-0,76%"
"16.03.2018","7,394","7,288","7,420","7,268","7,26M","1,57%"
"15.03.2018","7,280","7,176","7,292","7,168","2,92M","1,59%"
"14.03.2018","7,166","7,280","7,318","7,134","5,31M","-1,29%"
"13.03.2018","7,260","7,418","7,444","7,240","5,43M","-2,16%"
"12.03.2018","7,420","7,420","7,480","7,382","5,18M","1,70%"
"09.03.2018","7,296","7,312","7,346","7,214","5,70M","-0,52%"
"08.03.2018","7,334","7,138","7,370","7,126","10,05M","2,54%"
"07.03.2018","7,152","6,966","7,170","6,950","7,69M","2,64%"
"06.03.2018","6,968","6,940","6,988","6,914","3,99M","0,84%"
"05.03.2018","6,910","6,800","6,940","6,732","4,81M","0,64%"
"02.03.2018","6,866","6,988","7,000","6,840","6,02M","-2,17%"
"01.03.2018","7,018","7,060","7,076","6,998","3,43M","-0,62%"
"28.02.2018","7,062","7,010","7,118","6,960","6,76M","0,31%"
"27.02.2018","7,040","6,750","7,142","6,722","24,79M","5,80%"
"26.02.2018","6,654","6,742","6,762","6,630","4,25M","-0,86%"
"23.02.2018","6,712","6,668","6,752","6,668","2,88M","0,09%"
"22.02.2018","6,706","6,740","6,772","6,656","3,20M","-0,80%"
"21.02.2018","6,760","6,774","6,784","6,728","3,05M","-0,29%"
"20.02.2018","6,780","6,712","6,810","6,678","8,88M","1,71%"
"19.02.2018","6,666","6,660","6,710","6,628","2,57M","0,15%"
"16.02.2018","6,656","6,600","6,660","6,584","3,03M","1,12%"
"15.02.2018","6,582","6,528","6,582","6,508","3,14M","0,83%"
"14.02.2018","6,528","6,488","6,532","6,458","3,06M","0,99%"
"13.02.2018","6,464","6,520","6,548","6,464","2,06M","-1,16%"
"12.02.2018","6,540","6,496","6,556","6,462","2,94M","1,62%"
"09.02.2018","6,436","6,406","6,502","6,392","3,57M","-0,16%"
"08.02.2018","6,446","6,530","6,556","6,442","3,49M","-1,89%"
"07.02.2018","6,570","6,444","6,570","6,400","4,22M","2,66%"
"06.02.2018","6,400","6,430","6,520","6,390","6,52M","-3,00%"
"05.02.2018","6,598","6,564","6,646","6,534","4,56M","0,21%"
"02.02.2018","6,584","6,638","6,644","6,574","3,64M","-1,02%"
"01.02.2018","6,652","6,676","6,700","6,614","3,48M","-0,18%"
"31.01.2018","6,664","6,628","6,680","6,608","2,87M","0,60%"
"30.01.2018","6,624","6,650","6,682","6,622","2,98M","-0,42%"
"29.01.2018","6,652","6,700","6,722","6,652","4,06M","-0,57%"
"26.01.2018","6,690","6,665","6,730","6,665","2,47M","0,22%"
"25.01.2018","6,675","6,620","6,690","6,620","2,66M","0,38%"
"24.01.2018","6,650","6,670","6,695","6,650","2,85M","-0,67%"
"23.01.2018","6,695","6,750","6,750","6,650","3,15M","-0,37%"
"22.01.2018","6,720","6,725","6,730","6,660","2,86M","-0,07%"
"19.01.2018","6,725","6,585","6,745","6,560","7,14M","2,20%"
"18.01.2018","6,580","6,530","6,580","6,480","4,08M","0,69%"
"17.01.2018","6,535","6,545","6,565","6,515","2,77M","-0,08%"
"16.01.2018","6,540","6,540","6,550","6,465","4,50M","0,00%"
"15.01.2018","6,540","6,475","6,550","6,475","3,19M","0,77%"
"12.01.2018","6,490","6,460","6,490","6,445","3,15M","0,78%"
"11.01.2018","6,440","6,470","6,480","6,425","2,71M","-0,46%"
"10.01.2018","6,470","6,425","6,470","6,425","3,08M","0,31%"
"09.01.2018","6,450","6,425","6,450","6,400","2,66M","0,31%"
"08.01.2018","6,430","6,410","6,430","6,380","2,40M","0,39%"
"05.01.2018","6,405","6,360","6,425","6,355","2,71M","0,47%"
"04.01.2018","6,375","6,340","6,425","6,340","3,97M","0,31%"
"03.01.2018","6,355","6,295","6,360","6,255","2,52M","0,95%"
"02.01.2018","6,295","6,280","6,310","6,235","2,36M","0,32%"
"29.12.2017","6,275","6,335","6,335","6,275","2,06M","-0,87%"
"28.12.2017","6,330","6,335","6,355","6,315","1,10M","0,00%"
"27.12.2017","6,330","6,320","6,360","6,310","2,29M","0,00%"
"22.12.2017","6,330","6,385","6,405","6,330","2,24M","-0,63%"
"21.12.2017","6,370","6,350","6,385","6,295","2,16M","0,31%"
"20.12.2017","6,350","6,375","6,415","6,350","2,25M","-0,31%"
"19.12.2017","6,370","6,410","6,450","6,350","3,66M","-0,62%"
"18.12.2017","6,410","6,355","6,440","6,340","6,73M","0,71%"
"15.12.2017","6,365","6,140","6,365","6,135","13,16M","4,09%"
"14.12.2017","6,115","6,120","6,180","6,115","2,98M","-0,24%"
"13.12.2017","6,130","6,145","6,150","6,120","2,16M","-0,16%"
"12.12.2017","6,140","6,125","6,145","6,110","1,76M","0,33%"
"11.12.2017","6,120","6,140","6,145","6,120","1,79M","-0,08%"
"08.12.2017","6,125","6,130","6,145","6,105","2,36M","0,41%"
"07.12.2017","6,100","6,105","6,130","6,100","2,20M","0,16%"
"06.12.2017","6,090","6,125","6,150","6,090","2,79M","-0,90%"
"05.12.2017","6,145","6,140","6,155","6,100","3,35M","0,08%"
"04.12.2017","6,140","6,125","6,140","6,105","2,98M","0,82%"
"01.12.2017","6,090","6,110","6,140","6,055","5,38M","-0,73%"
"30.11.2017","6,135","6,125","6,165","6,100","6,38M","-0,16%"
"29.11.2017","6,145","6,140","6,170","6,125","2,61M","0,08%"
"28.11.2017","6,140","6,105","6,140","6,095","1,53M","0,66%"
"27.11.2017","6,100","6,155","6,180","6,100","2,46M","-0,41%"
"24.11.2017","6,125","6,140","6,180","6,125","1,77M","-0,41%"
"23.11.2017","6,150","6,110","6,160","6,110","1,65M","0,49%"
"22.11.2017","6,120","6,140","6,150","6,110","1,80M","-0,24%"
"21.11.2017","6,135","6,105","6,150","6,085","2,19M","0,49%"
"20.11.2017","6,105","6,120","6,135","6,085","2,25M","-0,16%"
"17.11.2017","6,115","6,140","6,145","6,100","2,50M","-0,24%"
"16.11.2017","6,130","6,150","6,170","6,115","2,90M","-0,49%"
"15.11.2017","6,160","6,115","6,180","6,090","3,82M","0,65%"
"14.11.2017","6,120","6,085","6,120","6,060","3,03M","0,58%"
"13.11.2017","6,085","6,155","6,155","6,070","2,94M","-0,81%"
"10.11.2017","6,135","6,175","6,200","6,105","4,40M","-0,65%"
"09.11.2017","6,175","6,225","6,290","6,130","5,60M","-0,80%"
"08.11.2017","6,225","6,265","6,270","6,200","2,55M","-0,48%"
"07.11.2017","6,255","6,270","6,315","6,250","2,07M","-0,40%"
"06.11.2017","6,280","6,250","6,295","6,215","2,51M","0,64%"
"03.11.2017","6,240","6,260","6,285","6,205","2,87M","-0,48%"
"02.11.2017","6,270","6,295","6,315","6,250","3,06M","-0,40%"
"01.11.2017","6,295","6,285","6,335","6,275","3,46M","0,32%"
"31.10.2017","6,275","6,260","6,280","6,245","1,60M","0,24%"
"30.10.2017","6,260","6,245","6,280","6,225","2,10M","0,48%"
"27.10.2017","6,230","6,275","6,280","6,210","2,50M","-0,72%"
"26.10.2017","6,275","6,190","6,275","6,185","3,48M","1,13%"
"25.10.2017","6,205","6,210","6,250","6,185","1,98M","-0,32%"
"24.10.2017","6,225","6,190","6,240","6,180","2,31M","0,65%"
"23.10.2017","6,185","6,220","6,220","6,165","2,54M","-0,40%"
"20.10.2017","6,210","6,225","6,250","6,200","2,04M","-0,48%"
"19.10.2017","6,240","6,225","6,250","6,185","2,74M","-0,16%"
"18.10.2017","6,250","6,215","6,250","6,185","2,57M","0,89%"
"17.10.2017","6,195","6,220","6,245","6,190","2,50M","-0,24%"
"16.10.2017","6,210","6,160","6,215","6,155","2,02M","0,73%"
"13.10.2017","6,165","6,210","6,230","6,160","2,54M","-0,32%"
"12.10.2017","6,185","6,210","6,235","6,180","2,23M","-0,24%"
"11.10.2017","6,200","6,165","6,205","6,150","2,48M","0,90%"
"10.10.2017","6,145","6,170","6,185","6,115","1,62M","-0,49%"
"09.10.2017","6,175","6,145","6,190","6,140","1,73M","0,49%"
"06.10.2017","6,145","6,155","6,175","6,125","2,04M","-0,24%"
"05.10.2017","6,160","6,195","6,200","6,150","2,65M","-0,56%"
"04.10.2017","6,195","6,250","6,255","6,160","2,44M","-0,88%"
"03.10.2017","6,250","6,265","6,280","6,205","2,13M","-0,24%"
"02.10.2017","6,265","6,240","6,265","6,225","1,87M","0,56%"
"29.09.2017","6,230","6,235","6,250","6,205","2,48M","0,24%"
"28.09.2017","6,215","6,195","6,240","6,150","2,82M","0,65%"
"27.09.2017","6,175","6,170","6,210","6,150","2,27M","0,57%"
"26.09.2017","6,140","6,140","6,175","6,130","1,52M","-0,16%"
"25.09.2017","6,150","6,180","6,205","6,140","2,18M","-0,57%"
"22.09.2017","6,185","6,145","6,210","6,140","2,07M","0,65%"
"21.09.2017","6,145","6,160","6,180","6,135","1,87M","-0,24%"
"20.09.2017","6,160","6,150","6,165","6,130","1,75M","0,16%"
"19.09.2017","6,150","6,215","6,220","6,145","2,38M","-0,89%"
"18.09.2017","6,205","6,195","6,240","6,190","1,58M","0,08%"
"15.09.2017","6,200","6,220","6,220","6,170","2,77M","0,08%"
"14.09.2017","6,195","6,210","6,225","6,170","2,02M","-0,24%"
"13.09.2017","6,210","6,255","6,260","6,190","2,94M","-0,64%"
"12.09.2017","6,250","6,170","6,250","6,150","4,67M","1,54%"
"11.09.2017","6,155","6,095","6,160","6,090","2,78M","1,15%"
"08.09.2017","6,085","6,055","6,095","6,030","2,12M","0,33%"
"07.09.2017","6,065","6,085","6,085","6,035","2,09M","0,00%"
"06.09.2017","6,065","6,030","6,065","6,015","2,79M","0,50%"
"05.09.2017","6,035","6,070","6,110","6,035","2,73M","-0,58%"
"04.09.2017","6,070","6,090","6,100","6,070","2,01M","-0,82%"
"01.09.2017","6,120","6,070","6,140","6,070","2,11M","0,25%"
"31.08.2017","6,105","6,150","6,170","6,105","2,23M","-0,65%"
"30.08.2017","6,145","6,110","6,145","6,105","1,93M","0,90%"
"29.08.2017","6,090","6,090","6,095","6,035","2,54M","-0,57%"
"28.08.2017","6,125","6,105","6,150","6,080","1,37M","0,25%"
"25.08.2017","6,110","6,090","6,145","6,090","1,29M","-0,16%"
"24.08.2017","6,120","6,090","6,120","6,050","1,91M","0,91%"
"23.08.2017","6,065","6,070","6,090","6,045","1,99M","0,00%"
"22.08.2017","6,065","6,125","6,140","6,060","1,82M","-0,74%"
"21.08.2017","6,110","6,105","6,120","6,065","1,58M","0,08%"
"18.08.2017","6,105","6,095","6,150","6,070","2,60M","-0,25%"
"17.08.2017","6,120","6,165","6,170","6,115","1,60M","-0,49%"
"16.08.2017","6,150","6,115","6,200","6,115","1,86M","0,65%"
"14.08.2017","6,110","6,120","6,145","6,100","1,26M","0,00%"
"11.08.2017","6,110","6,135","6,150","6,065","2,47M","-0,65%"
"10.08.2017","6,150","6,200","6,205","6,150","1,68M","-1,05%"
"09.08.2017","6,215","6,180","6,215","6,155","2,34M","-0,24%"
"08.08.2017","6,230","6,220","6,230","6,155","1,98M","0,24%"
"07.08.2017","6,215","6,150","6,225","6,135","2,63M","1,39%"
"04.08.2017","6,130","6,140","6,150","6,085","2,73M","0,33%"
"03.08.2017","6,110","6,300","6,300","6,110","6,05M","-2,78%"
"02.08.2017","6,285","6,230","6,300","6,205","2,21M","0,96%"
"01.08.2017","6,225","6,225","6,235","6,180","2,17M","0,08%"
"31.07.2017","6,220","6,200","6,260","6,190","2,72M","0,24%"
"28.07.2017","6,205","6,280","6,285","6,200","3,11M","-1,35%"
"27.07.2017","6,290","6,240","6,290","6,235","2,27M","0,48%"
"26.07.2017","6,260","6,225","6,270","6,220","2,96M","0,32%"
"25.07.2017","6,240","6,035","6,240","6,035","9,52M","3,40%"
"24.07.2017","6,035","6,025","6,040","5,985","2,12M","0,17%"
"21.07.2017","6,025","5,990","6,030","5,985","4,49M","1,01%"
"20.07.2017","5,965","5,995","6,005","5,965","4,34M","-0,25%"
"19.07.2017","5,980","6,045","6,065","5,975","4,13M","-1,24%"
"18.07.2017","6,055","6,065","6,085","6,025","1,82M","-0,25%"
"17.07.2017","6,070","6,095","6,110","6,065","2,03M","-0,16%"
"14.07.2017","6,080","6,095","6,115","6,045","1,83M","-0,25%"
"13.07.2017","6,095","6,125","6,125","6,065","2,22M","-0,49%"
"12.07.2017","6,125","6,070","6,125","6,070","2,96M","0,99%"
"11.07.2017","6,065","6,075","6,105","6,060","2,49M","-0,25%"
"10.07.2017","6,080","6,070","6,085","6,045","2,31M","0,25%"
"07.07.2017","6,065","6,050","6,065","5,980","2,53M","0,25%"
"06.07.2017","6,050","5,940","6,060","5,940","4,17M","1,77%"
"05.07.2017","5,945","5,985","6,010","5,945","3,36M","-0,42%"
"04.07.2017","5,970","5,995","6,010","5,970","2,51M","-0,58%"
"03.07.2017","6,005","6,005","6,015","5,955","3,32M","0,17%"
"30.06.2017","5,995","6,045","6,055","5,965","3,50M","-0,66%"
"29.06.2017","6,035","6,090","6,095","5,995","3,72M","-0,90%"
"28.06.2017","6,090","5,960","6,090","5,940","4,67M","2,18%"
"27.06.2017","5,960","6,015","6,035","5,960","2,63M","-1,00%"
"26.06.2017","6,020","6,020","6,075","6,015","3,19M","0,33%"
"23.06.2017","6,000","6,000","6,030","5,960","2,80M","0,17%"
"22.06.2017","5,990","6,055","6,065","5,990","4,01M","-1,48%"
"21.06.2017","6,080","6,050","6,080","6,030","4,53M","0,33%"
"20.06.2017","6,060","6,080","6,135","6,040","6,84M","0,33%"
"19.06.2017","6,040","6,130","6,180","6,040","10,52M","-6,79%"
"16.06.2017","6,480","6,480","6,490","6,440","8,03M","0,23%"
"15.06.2017","6,465","6,450","6,465","6,370","6,79M","0,54%"
"14.06.2017","6,430","6,400","6,440","6,400","4,10M","0,78%"
"13.06.2017","6,380","6,420","6,445","6,380","4,76M","-0,47%"
"12.06.2017","6,410","6,300","6,425","6,275","7,28M","1,75%"
"09.06.2017","6,300","6,230","6,300","6,205","4,53M","1,45%"
"08.06.2017","6,210","6,210","6,260","6,155","3,26M","0,40%"
"07.06.2017","6,185","6,190","6,225","6,135","3,85M","0,24%"
"06.06.2017","6,170","6,200","6,220","6,120","5,74M","-0,64%"
"05.06.2017","6,210","6,330","6,330","6,210","4,39M","-1,97%"
"02.06.2017","6,335","6,340","6,395","6,275","3,79M","-0,16%"
"01.06.2017","6,345","6,230","6,345","6,230","3,59M","1,36%"
"31.05.2017","6,260","6,365","6,365","6,210","8,77M","-1,42%"
"30.05.2017","6,350","6,340","6,360","6,275","4,94M","0,63%"
"29.05.2017","6,310","6,455","6,470","6,310","4,93M","-2,47%"
"26.05.2017","6,470","6,500","6,525","6,445","3,40M","-0,77%"
"25.05.2017","6,520","6,500","6,535","6,460","4,32M","0,31%"
"24.05.2017","6,500","6,410","6,500","6,410","4,16M","1,09%"
"23.05.2017","6,430","6,390","6,450","6,385","3,65M","0,70%"
"22.05.2017","6,385","6,350","6,420","6,340","2,86M","0,31%"
"19.05.2017","6,365","6,325","6,375","6,295","2,76M","1,03%"
"18.05.2017","6,300","6,295","6,325","6,170","5,20M","0,72%"
"17.05.2017","6,255","6,390","6,395","6,245","6,21M","-2,27%"
"16.05.2017","6,400","6,410","6,430","6,390","2,81M","0,00%"
"15.05.2017","6,400","6,445","6,445","6,380","4,12M","-0,54%"
"12.05.2017","6,435","6,350","6,435","6,340","2,51M","0,94%"
"11.05.2017","6,375","6,395","6,480","6,315","6,58M","-1,01%"
"10.05.2017","6,440","6,390","6,455","6,375","2,88M","0,70%"
"09.05.2017","6,395","6,365","6,395","6,365","2,74M","0,08%"
"08.05.2017","6,390","6,400","6,410","6,330","3,62M","0,16%"
"05.05.2017","6,380","6,360","6,400","6,320","3,30M","0,31%"
"04.05.2017","6,360","6,305","6,360","6,275","5,46M","1,03%"
"03.05.2017","6,295","6,305","6,320","6,285","1,99M","-0,32%"
"02.05.2017","6,315","6,290","6,330","6,285","1,94M","0,40%"
"28.04.2017","6,290","6,270","6,315","6,260","2,05M","0,32%"
"27.04.2017","6,270","6,300","6,320","6,270","2,56M","-0,87%"
"26.04.2017","6,325","6,280","6,325","6,270","3,03M","0,48%"
"25.04.2017","6,295","6,290","6,310","6,260","2,35M","0,08%"
"24.04.2017","6,290","6,220","6,290","6,195","5,66M","2,78%"
"21.04.2017","6,120","6,175","6,190","6,120","2,46M","-0,73%"
"20.04.2017","6,165","6,185","6,200","6,100","3,13M","-0,24%"
"19.04.2017","6,180","6,055","6,180","6,025","4,08M","2,06%"
"18.04.2017","6,055","6,140","6,160","6,055","3,40M","-0,98%"
"13.04.2017","6,115","6,140","6,175","6,115","2,82M","-0,33%"
"12.04.2017","6,135","6,200","6,230","6,125","3,78M","-1,05%"
"11.04.2017","6,200","6,240","6,240","6,175","2,91M","-0,80%"
"10.04.2017","6,250","6,230","6,250","6,190","1,57M","0,32%"
"07.04.2017","6,230","6,250","6,250","6,210","1,49M","-0,24%"
"06.04.2017","6,245","6,215","6,245","6,190","2,59M","0,32%"
"05.04.2017","6,225","6,260","6,270","6,220","2,49M","-0,16%"
"04.04.2017","6,235","6,250","6,275","6,220","2,04M","-0,08%"
"03.04.2017","6,240","6,285","6,310","6,240","2,30M","-0,16%"
"31.03.2017","6,250","6,250","6,295","6,250","3,07M","0,16%"
"30.03.2017","6,240","6,250","6,285","6,240","2,47M","-0,79%"
"29.03.2017","6,290","6,320","6,325","6,260","3,01M","-0,24%"
"28.03.2017","6,305","6,330","6,335","6,270","2,62M","-0,32%"
"27.03.2017","6,325","6,295","6,325","6,235","2,28M","0,56%"
"24.03.2017","6,290","6,300","6,310","6,275","2,67M","0,32%"
"23.03.2017","6,270","6,400","6,410","6,255","6,89M","-2,03%"
"22.03.2017","6,400","6,410","6,440","6,365","2,83M","-0,54%"
"21.03.2017","6,435","6,440","6,490","6,415","3,84M","0,39%"
"20.03.2017","6,410","6,450","6,490","6,410","3,76M","-1,31%"
"17.03.2017","6,495","6,450","6,495","6,390","5,26M","1,33%"
"16.03.2017","6,410","6,450","6,485","6,340","7,00M","0,55%"
"15.03.2017","6,375","6,410","6,410","6,335","2,99M","-0,16%"
"14.03.2017","6,385","6,440","6,440","6,300","5,73M","-0,85%"
"13.03.2017","6,440","6,480","6,480","6,390","2,53M","-0,23%"
"10.03.2017","6,455","6,450","6,535","6,415","7,18M","-0,31%"
"09.03.2017","6,475","6,285","6,480","6,255","5,56M","3,19%"
"08.03.2017","6,275","6,240","6,330","6,240","3,16M","0,40%"
"07.03.2017","6,250","6,350","6,370","6,230","3,46M","-1,57%"
"06.03.2017","6,350","6,120","6,350","6,120","9,25M","4,61%"
"03.03.2017","6,070","6,075","6,135","6,045","2,76M","-0,33%"
"02.03.2017","6,090","6,135","6,135","6,065","2,61M","-0,73%"
"01.03.2017","6,135","6,060","6,135","6,050","4,93M","1,24%"
"28.02.2017","6,060","6,045","6,065","5,985","3,67M","-0,08%"
"27.02.2017","6,065","5,980","6,065","5,955","2,85M","2,10%"
"24.02.2017","5,940","6,010","6,010","5,940","2,26M","-1,00%"
"23.02.2017","6,000","6,010","6,050","5,965","2,91M","0,17%"
"22.02.2017","5,990","5,990","6,005","5,940","2,39M","0,50%"
"21.02.2017","5,960","5,980","5,985","5,945","2,56M","0,00%"
"20.02.2017","5,960","6,050","6,075","5,950","2,64M","-1,57%"
"17.02.2017","6,055","6,000","6,055","5,965","3,34M","0,75%"
"16.02.2017","6,010","5,970","6,010","5,950","2,86M","0,25%"
"15.02.2017","5,995","6,000","6,060","5,990","2,61M","0,08%"
"14.02.2017","5,990","5,990","6,020","5,960","2,74M","0,00%"
"13.02.2017","5,990","6,025","6,030","5,985","2,42M","-0,17%"
"10.02.2017","6,000","6,100","6,100","6,000","1,87M","-1,23%"
"09.02.2017","6,075","5,985","6,095","5,960","3,44M","1,76%"
"08.02.2017","5,970","6,080","6,080","5,915","3,56M","-1,32%"
"07.02.2017","6,050","6,005","6,080","6,005","2,93M","1,26%"
"06.02.2017","5,975","6,095","6,100","5,950","3,10M","-1,81%"
"03.02.2017","6,085","6,045","6,095","6,005","2,82M","0,25%"
"02.02.2017","6,070","5,875","6,070","5,850","3,90M","3,85%"
"01.02.2017","5,845","5,845","5,885","5,805","3,10M","0,52%"
"31.01.2017","5,815","5,915","5,945","5,810","3,69M","-0,60%"
"30.01.2017","5,850","6,000","6,010","5,850","3,14M","-2,17%"
"27.01.2017","5,980","6,020","6,075","5,950","3,33M","-0,75%"
"26.01.2017","6,025","6,170","6,210","6,025","3,24M","-2,35%"
"25.01.2017","6,170","6,100","6,200","6,080","2,54M","1,23%"
"24.01.2017","6,095","6,060","6,145","6,060","3,03M","-0,08%"
"23.01.2017","6,100","6,070","6,110","6,035","1,77M","0,25%"
"20.01.2017","6,085","6,150","6,155","6,080","2,16M","-0,81%"
"19.01.2017","6,135","6,075","6,140","6,050","2,37M","1,32%"
"18.01.2017","6,055","6,075","6,080","6,020","1,95M","0,08%"
"17.01.2017","6,050","6,060","6,090","6,040","1,88M","-0,25%"
"16.01.2017","6,065","6,130","6,135","6,065","1,86M","-1,62%"
"13.01.2017","6,165","6,130","6,165","6,110","1,89M","1,07%"
"12.01.2017","6,100","6,135","6,145","6,095","2,46M","-0,81%"
"11.01.2017","6,150","6,160","6,165","6,080","2,94M","0,24%"
"10.01.2017","6,135","6,150","6,205","6,120","2,43M","-0,49%"
"09.01.2017","6,165","6,290","6,300","6,125","5,21M","-2,14%"
"06.01.2017","6,300","6,385","6,390","6,235","2,95M","-1,41%"
"05.01.2017","6,390","6,415","6,415","6,380","1,57M","-0,62%"
"04.01.2017","6,430","6,435","6,435","6,375","3,14M","0,47%"
"03.01.2017","6,400","6,405","6,470","6,385","2,84M","0,00%"
"02.01.2017","6,400","6,300","6,400","6,280","1,38M","1,51%"
"30.12.2016","6,305","6,305","6,365","6,305","1,26M","-0,63%"
"29.12.2016","6,345","6,325","6,350","6,280","1,40M","0,00%"
"28.12.2016","6,345","6,425","6,425","6,345","1,21M","-1,09%"
"27.12.2016","6,415","6,410","6,435","6,375","1,08M","0,08%"
"23.12.2016","6,410","6,305","6,410","6,305","2,03M","1,34%"
"22.12.2016","6,325","6,275","6,345","6,270","1,67M","0,56%"
"21.12.2016","6,290","6,330","6,330","6,265","1,41M","-0,79%"
"20.12.2016","6,340","6,255","6,340","6,235","2,47M","1,77%"
"19.12.2016","6,230","6,305","6,355","6,220","3,53M","-1,97%"
"16.12.2016","6,355","6,350","6,355","6,250","3,69M","0,39%"
"15.12.2016","6,330","6,230","6,330","6,195","4,45M","2,10%"
"14.12.2016","6,200","6,250","6,300","6,200","3,89M","-1,27%"
"13.12.2016","6,280","6,185","6,280","6,185","3,17M","0,80%"
"12.12.2016","6,230","6,180","6,255","6,165","2,39M","0,73%"
"09.12.2016","6,185","6,260","6,280","6,185","3,47M","-0,88%"
"08.12.2016","6,240","6,140","6,260","6,140","4,32M","0,97%"
"07.12.2016","6,180","6,085","6,180","6,070","4,95M","1,81%"
"06.12.2016","6,070","5,860","6,080","5,835","5,56M","3,50%"
"05.12.2016","5,865","5,730","5,950","5,710","7,12M","0,17%"
"02.12.2016","5,855","5,880","5,900","5,805","4,03M","-0,26%"
"01.12.2016","5,870","5,830","5,885","5,770","3,60M","0,09%"
"30.11.2016","5,865","5,765","5,865","5,755","7,37M","1,82%"
"29.11.2016","5,760","5,540","5,760","5,510","4,30M","3,97%"
"28.11.2016","5,540","5,600","5,605","5,480","3,11M","-1,34%"
"25.11.2016","5,615","5,610","5,645","5,570","1,97M","-0,27%"
"24.11.2016","5,630","5,680","5,700","5,585","1,89M","-0,18%"
"23.11.2016","5,640","5,680","5,685","5,560","2,98M","-0,18%"
"22.11.2016","5,650","5,660","5,720","5,620","3,87M","0,00%"
"21.11.2016","5,650","5,715","5,770","5,500","4,88M","-1,05%"
"18.11.2016","5,710","5,840","5,875","5,665","5,54M","-2,14%"
"17.11.2016","5,835","5,915","5,950","5,790","4,65M","-1,10%"
"16.11.2016","5,900","5,955","6,040","5,900","3,40M","-1,26%"
"15.11.2016","5,975","6,005","6,020","5,915","3,00M","-0,25%"
"14.11.2016","5,990","6,020","6,080","5,940","3,57M","0,34%"
"11.11.2016","5,970","6,060","6,070","5,950","2,97M","-0,67%"
"10.11.2016","6,010","6,100","6,140","5,960","5,04M","-0,83%"
"09.11.2016","6,060","5,825","6,090","5,810","3,55M","0,58%"
"08.11.2016","6,025","6,000","6,025","5,940","1,63M","0,92%"
"07.11.2016","5,970","5,985","6,020","5,945","2,17M","0,84%"
"04.11.2016","5,920","6,040","6,040","5,890","2,78M","-1,58%"
"03.11.2016","6,015","5,965","6,040","5,945","2,22M","1,01%"
"02.11.2016","5,955","6,045","6,050","5,935","2,82M","-1,57%"
"01.11.2016","6,050","6,080","6,125","6,045","1,85M","-0,25%"
"31.10.2016","6,065","6,105","6,105","6,045","2,06M","-0,90%"
"28.10.2016","6,120","6,160","6,180","6,090","2,60M","-1,05%"
"27.10.2016","6,185","6,155","6,185","6,130","2,05M","0,08%"
"26.10.2016","6,180","6,145","6,185","6,110","1,59M","0,57%"
"25.10.2016","6,145","6,150","6,190","6,070","2,19M","-0,57%"
"24.10.2016","6,180","6,130","6,195","6,125","2,34M","1,15%"
"21.10.2016","6,110","6,100","6,130","6,060","1,93M","0,74%"
"20.10.2016","6,065","6,070","6,085","6,040","2,22M","0,00%"
"19.10.2016","6,065","6,000","6,085","5,985","2,39M","1,68%"
"18.10.2016","5,965","6,055","6,070","5,955","3,86M","-1,40%"
"17.10.2016","6,050","6,020","6,070","5,995","1,79M","0,58%"
"14.10.2016","6,015","5,910","6,035","5,910","1,98M","1,26%"
"13.10.2016","5,940","6,000","6,005","5,910","4,33M","-1,66%"
"12.10.2016","6,040","6,080","6,100","6,020","1,67M","-0,74%"
"11.10.2016","6,085","6,170","6,170","6,080","1,39M","-1,70%"
"10.10.2016","6,190","6,045","6,200","6,010","2,21M","2,57%"
"07.10.2016","6,035","6,110","6,110","6,025","2,57M","-0,66%"
"06.10.2016","6,075","6,200","6,225","6,075","2,55M","-2,02%"
"05.10.2016","6,200","6,110","6,210","6,100","2,91M","0,81%"
"04.10.2016","6,150","6,110","6,150","6,060","2,25M","1,07%"
"03.10.2016","6,085","6,070","6,110","6,050","1,62M","-0,33%"
"30.09.2016","6,105","6,000","6,105","5,950","3,36M","0,74%"
"29.09.2016","6,060","6,100","6,115","6,020","1,68M","-0,16%"
"28.09.2016","6,070","6,110","6,145","6,050","1,96M","-0,25%"
"27.09.2016","6,085","6,130","6,155","6,050","2,16M","0,00%"
"26.09.2016","6,085","6,120","6,125","6,010","1,97M","-0,81%"
"23.09.2016","6,135","6,145","6,150","6,080","2,04M","0,25%"
"22.09.2016","6,120","6,165","6,200","6,120","2,25M","0,25%"
"21.09.2016","6,105","6,135","6,155","6,080","2,18M","0,41%"
"20.09.2016","6,080","6,150","6,155","6,080","1,83M","-0,57%"
"19.09.2016","6,115","6,120","6,160","6,110","1,95M","0,66%"
"16.09.2016","6,075","6,070","6,195","6,040","3,31M","-0,90%"
"15.09.2016","6,130","6,165","6,195","6,105","2,21M","-0,65%"
